Publisher,CitationCount,RetractionNature
Elsevier,12,Retraction
Wiley,20,Retraction
Elsevier,3,Retraction
Elsevier,3,Retraction
International Union of Crystallography,1,Retraction
Elsevier,10,Retraction
Springer,1,Retraction
Springer,6,Retraction
AIP Publishing,59,Retraction
Higher Education Press,1,Retraction
Emerald,98,Retraction
Springer,4,Retraction
Frontiers,46,Retraction
Springer,12,Retraction
Elsevier,19,Retraction
Springer,3,Retraction
Elsevier,32,Retraction
Wiley,0,Retraction
Elsevier,11,Retraction
Springer,0,Retraction
Wiley,9,Retraction
Oxford Academic,0,Retraction
Springer,7,Retraction
Oxford Academic,56,Retraction
Elsevier,8,Retraction
Elsevier,21,Retraction
American Society of Civil Engineers,0,Retraction
Elsevier,33,Retraction
Elsevier,44,Retraction
Elsevier,91,Retraction
The Physical Society of Japan,4,Retraction
De Gruyter,41,Retraction
Springer,0,Retraction
Wiley,28,Retraction
Elsevier,3,Retraction
Elsevier,6,Retraction
Elsevier,7,Retraction
Springer,16,Retraction
Taylor and Francis,0,Retraction
Wiley,16,Retraction
Springer,8,Retraction
Elsevier,13,Retraction
International Union of Crystallography,3,Retraction
International Union of Crystallography,7,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,2,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,3,Retraction
International Union of Crystallography,2,Retraction
Springer,3,Retraction
Springer,13,Retraction
American Chemical Society (ACS),18,Retraction
American Chemical Society (ACS),34,Retraction
Springer,9,Retraction
National Institute of Environmental Health Sciences,15,Retraction
International Union of Crystallography,2,Retraction
International Union of Crystallography,2,Retraction
International Union of Crystallography,3,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,4,Retraction
Springer,16,Retraction
Springer,63,Retraction
Springer,4,Retraction
Springer,1,Retraction
Wiley,43,Retraction
International Union of Crystallography,7,Retraction
International Union of Crystallography,2,Retraction
Elsevier,8,Retraction
Elsevier,0,Retraction
Elsevier,3,Retraction
International Union of Crystallography,1,Retraction
Elsevier,26,Retraction
Taylor and Francis,7,Retraction
Elsevier,4,Retraction
Elsevier,2,Retraction
Elsevier,49,Retraction
Elsevier,31,Retraction
AIP Publishing,16,Retraction
AIP Publishing,3,Retraction
AIP Publishing,11,Retraction
Wolters Kluwer,49,Retraction
Elsevier,8,Retraction
Wolters Kluwer,4,Retraction
Wiley,3,Retraction
Springer,16,Retraction
Elsevier,16,Retraction
Springer,6,Retraction
Elsevier,43,Retraction
Springer,26,Retraction
Springer,0,Retraction
Karger,48,Retraction
Karger,42,Retraction
Elsevier,8,Retraction
Springer,0,Retraction
Elsevier,11,Retraction
Elsevier,18,Retraction
Elsevier,15,Retraction
Elsevier,7,Retraction
American Diabetes Association,25,Retraction
Elsevier,35,Retraction
Elsevier,21,Retraction
Elsevier,2,Retraction
Elsevier,12,Retraction
American Diabetes Association,109,Retraction
SAGE Publications,10,Retraction
Wiley,4,Retraction
Wiley,25,Retraction
Springer,1,Retraction
American Diabetes Association,676,Retraction
Springer,2,Retraction
American Diabetes Association,112,Retraction
American Association of Immunologists,108,Retraction
Trans Tech Publications Ltd,0,Retraction
Trans Tech Publications Ltd,1,Retraction
Springer,0,Retraction
Elsevier,9,Retraction
Elsevier,10,Retraction
Elsevier,5,Retraction
American Association of Immunologists,75,Retraction
Springer,1,Retraction
Dustri-Verlag,19,Retraction
F1000 Research Ltd,52,Retraction
Elsevier,46,Retraction
Frontiers,1,Retraction
Elsevier,118,Retraction
Springer,0,Retraction
IOP Publishing,0,Retraction
Elsevier,6,Retraction
Nature Publishing Group,28,Retraction
Elsevier - Cell Press,5,Retraction
Elsevier - Cell Press,2,Retraction
Elsevier,127,Retraction
Elsevier - Cell Press,271,Retraction
Taylor and Francis,22,Retraction
Elsevier - Cell Press,405,Retraction
Elsevier,0,Retraction
Elsevier,27,Retraction
Hindawi,0,Retraction
Oxford Academic,58,Retraction
American Diabetes Association,34,Retraction
American Diabetes Association,130,Retraction
American Diabetes Association,109,Retraction
American Diabetes Association,165,Retraction
Elsevier,5,Retraction
Elsevier,8,Retraction
Wiley,12,Retraction
The Company of Biologists,2,Retraction
Elsevier,1,Retraction
Taylor and Francis,11,Retraction
AIP Publishing,29,Retraction
Elsevier,7,Retraction
AIP Publishing,13,Retraction
Elsevier,6,Retraction
AIP Publishing,22,Retraction
Elsevier,29,Retraction
AIP Publishing,14,Retraction
AIP Publishing,1,Retraction
Wiley,2,Retraction
Springer,0,Retraction
Wiley,0,Retraction
Wiley,34,Retraction
Wiley,16,Retraction
Springer,12,Retraction
Springer,2,Retraction
De Gruyter,2,Retraction
SAGE Publications,8,Retraction
Taylor and Francis,5,Retraction
Springer,2,Retraction
Elsevier,1,Retraction
Elsevier,4,Retraction
Wiley,8,Retraction
Springer,10,Retraction
Taylor and Francis,20,Retraction
Springer,2,Retraction
Elsevier,14,Retraction
Elsevier,3,Retraction
Taylor and Francis,17,Retraction
Elsevier,116,Retraction
Elsevier,17,Retraction
AssociaÃ§Ã£o Brasileira de DivulgaÃ§Ã£o CientÃ­fica (ABDC),1,Retraction
International Union of Crystallography,2,Retraction
American Association for Cancer Research,49,Retraction
Elsevier,20,Retraction
Elsevier,26,Retraction
International Union of Crystallography,3,Retraction
Elsevier,121,Retraction
Elsevier,16,Retraction
International Union of Crystallography,4,Retraction
Taylor and Francis,9,Retraction
Wiley,27,Retraction
Wiley,96,Retraction
Wiley,252,Retraction
Wiley,82,Retraction
Wiley,74,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,2,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,1,Retraction
Elsevier,9,Retraction
Elsevier,3,Retraction
Elsevier,9,Retraction
Elsevier,9,Retraction
Wolters Kluwer,61,Retraction
Elsevier,5,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),42,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),36,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),138,Retraction
Princeton University,0,Retraction
SAGE Publications,21,Retraction
AIP Publishing,5,Retraction
AIP Publishing,24,Retraction
AIP Publishing,3,Retraction
American Society of Hematology,22,Retraction
Springer - Biomed Central (BMC),5,Retraction
Wiley,9,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,3,Retraction
International Union of Crystallography,2,Retraction
Wiley,12,Retraction
Springer,0,Retraction
Cambridge University Press,12,Retraction
Cambridge University Press,38,Retraction
SAGE Publications,0,Retraction
Elsevier,25,Retraction
Taylor and Francis,8,Retraction
Oxford Academic,2,Retraction
Taylor and Francis,1,Retraction
Canadian Science Publishing,6,Retraction
Canadian Science Publishing,0,Retraction
AIP Publishing,27,Retraction
Canadian Science Publishing,0,Retraction
AIP Publishing,21,Retraction
AIP Publishing,11,Retraction
AIP Publishing,80,Retraction
IOP Publishing,63,Retraction
Canadian Science Publishing,16,Retraction
IOP Publishing,1,Retraction
Wiley,3,Retraction
American Psychological Association (APA),43,Retraction
Taylor and Francis,1,Retraction
American Chemical Society (ACS),20,Retraction
Royal Society of Chemistry (RSC),18,Retraction
Wolters Kluwer,0,Retraction
International Union of Crystallography,3,Retraction
International Union of Crystallography,1,Retraction
SAGE Publications,11,Retraction
SAGE Publications,6,Retraction
International Union of Crystallography,1,Retraction
SAGE Publications,2,Retraction
International Union of Crystallography,1,Retraction
SAGE Publications,0,Retraction
Springer,7,Retraction
Elsevier,3,Retraction
Elsevier,0,Retraction
Elsevier,49,Retraction
Elsevier,20,Retraction
Elsevier,54,Retraction
American Psychological Association (APA),21,Retraction
American Psychological Association (APA),27,Retraction
American Psychological Association (APA),25,Retraction
Taylor and Francis,5,Retraction
World Scientific Publishing Company,1,Retraction
Taylor and Francis,15,Retraction
Elsevier,14,Retraction
Springer,2,Retraction
American Psychological Association (APA),121,Retraction
Spandidos,24,Retraction
American Psychological Association (APA),11,Retraction
Spandidos,3,Retraction
Spandidos,1,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,3,Retraction
American Psychological Association (APA),31,Retraction
International Union of Crystallography,2,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,1,Retraction
American Psychological Association (APA),22,Retraction
Rockefeller University Press,33,Retraction
Tabriz University of Medical Sciences,5,Retraction
Elsevier,23,Retraction
American Accounting Association,2,Retraction
Elsevier,5,Retraction
Elsevier,4,Retraction
IOP Publishing,0,Retraction
Springer,3,Retraction
Wiley,11,Retraction
Wiley,6,Retraction
Wiley,5,Retraction
Wiley,1,Retraction
International Union of Crystallography,1,Retraction
American Association for Cancer Research,23,Retraction
International Union of Crystallography,3,Retraction
International Union of Crystallography,2,Retraction
International Union of Crystallography,6,Retraction
International Union of Crystallography,2,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,5,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,3,Retraction
International Union of Crystallography,3,Retraction
Impact Journals,5,Retraction
International Union of Crystallography,10,Retraction
International Union of Crystallography,4,Retraction
Elsevier,12,Retraction
International Union of Crystallography,1,Retraction
Elsevier,86,Retraction
International Union of Crystallography,8,Retraction
APS: American Physiological Society,4,Retraction
Elsevier,11,Retraction
Wiley,22,Retraction
Wiley,15,Retraction
Elsevier,27,Retraction
Elsevier,42,Retraction
Wiley,32,Retraction
Wiley,7,Retraction
Wiley,15,Retraction
Wiley,9,Retraction
Wiley,5,Retraction
Springer,5,Retraction
American Chemical Society (ACS),5,Retraction
National Academy of Sciences (NAS),127,Retraction
World Scientific Publishing Company,1,Retraction
National Academy of Sciences (NAS),78,Retraction
World Scientific Publishing Company,3,Retraction
Cambridge University Press,1,Retraction
Elsevier,13,Retraction
Cambridge University Press,2,Retraction
Cambridge University Press,2,Retraction
Cambridge University Press,17,Retraction
Cambridge University Press,0,Retraction
Nature Publishing Group,0,Retraction
Cambridge University Press,1,Retraction
Elsevier,12,Retraction
American Economic Association,14,Retraction
AIP Publishing,1,Retraction
Elsevier,11,Retraction
SAGE Publications,7,Retraction
Rockefeller University Press,43,Retraction
Mary Ann Liebert,8,Retraction
Taylor and Francis,8,Retraction
World Scientific Publishing Company,0,Retraction
Springer,89,Retraction
Springer,23,Retraction
Springer,0,Retraction
Springer,1,Retraction
Spanish Society of Ornithology/BirdLife,0,Retraction
Springer,6,Retraction
JAMA Network,60,Retraction
JAMA Network,128,Retraction
World Scientific Publishing Company,2,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,16,Retraction
International Union of Crystallography,11,Retraction
International Union of Crystallography,2,Retraction
International Union of Crystallography,7,Retraction
International Union of Crystallography,19,Retraction
International Union of Crystallography,2,Retraction
International Union of Crystallography,3,Retraction
International Union of Crystallography,5,Retraction
International Union of Crystallography,4,Retraction
Springer,3,Retraction
International Union of Crystallography,3,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,3,Retraction
Elsevier,14,Retraction
International Union of Crystallography,4,Retraction
Elsevier,4,Retraction
Wiley,7,Retraction
International Union of Crystallography,2,Retraction
Taylor and Francis,3,Retraction
Wiley,2,Retraction
Elsevier,14,Retraction
International Institute of Anticancer Research,2,Retraction
AIP Publishing,31,Retraction
American Society of Civil Engineers,1,Retraction
AME Publishing Company,1,Retraction
Elsevier,15,Retraction
SAGE Publications,0,Retraction
BioMed Central (BMC),6,Retraction
Springer,2,Retraction
The Japan Institute of Metals and Materials,10,Retraction
Springer,4,Retraction
Springer,2,Retraction
National Academy of Sciences (NAS),80,Retraction
National Academy of Sciences (NAS),2,Retraction
National Academy of Sciences (NAS),19,Retraction
Elsevier,16,Retraction
Elsevier,17,Retraction
National Academy of Sciences (NAS),16,Retraction
Nature Publishing Group,25,Retraction
Nature Publishing Group,5,Retraction
Nature Publishing Group,28,Retraction
Wiley,11,Retraction
Elsevier,2,Retraction
Elsevier,0,Retraction
American Association for the Advancement of Science (AAAS),38,Retraction
Elsevier,5,Retraction
American Society of Civil Engineers,4,Retraction
MIT Press,27,Retraction
Elsevier,13,Retraction
MIT Press,5,Retraction
Springer,1,Retraction
Wiley,110,Retraction
Wiley,10,Retraction
National Academy of Sciences (NAS),37,Retraction
BioScientifica,55,Retraction
Taylor and Francis,11,Retraction
Springer,0,Retraction
National Academy of Sciences (NAS),173,Retraction
National Academy of Sciences (NAS),26,Retraction
Springer,15,Retraction
Wolters Kluwer,5,Retraction
Wiley,106,Retraction
International Union of Crystallography,1,Retraction
Wiley,0,Retraction
Wiley,2,Retraction
Wiley,2,Retraction
Wiley,1,Retraction
Wiley,1,Retraction
Wiley,2,Retraction
Wiley,1,Retraction
Wiley,1,Retraction
Wiley,2,Retraction
Wiley,2,Retraction
Wiley,1,Retraction
Wiley,4,Retraction
Wiley,4,Retraction
Wiley,1,Retraction
Wiley,8,Retraction
Wiley,3,Retraction
National Academy of Sciences (NAS),48,Retraction
Springer,10,Retraction
Springer,22,Retraction
Elsevier,7,Retraction
Elsevier,11,Retraction
Springer,2,Retraction
International Union of Crystallography,3,Retraction
International Union of Crystallography,2,Retraction
International Union of Crystallography,3,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,2,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,3,Retraction
International Union of Crystallography,2,Retraction
Springer,5,Retraction
World Scientific Publishing Company,8,Retraction
Elsevier,28,Retraction
Elsevier,18,Retraction
Elsevier,7,Retraction
Elsevier,22,Retraction
Elsevier,11,Retraction
Elsevier,30,Retraction
Elsevier,33,Retraction
Taylor and Francis,59,Retraction
Taylor and Francis,31,Retraction
Taylor and Francis,100,Retraction
Taylor and Francis,52,Retraction
Springer,18,Retraction
Springer,9,Retraction
Springer,5,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,1,Retraction
Springer,64,Retraction
Wiley,35,Retraction
American Association for Cancer Research,57,Retraction
International Union of Crystallography,3,Retraction
International Union of Crystallography,2,Retraction
International Union of Crystallography,4,Retraction
International Union of Crystallography,2,Retraction
International Union of Crystallography,3,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,1,Retraction
International Union of Crystallography,2,Retraction
International Union of Crystallography,2,Retraction
International Union of Crystallography,1,Retraction
Springer,0,Retraction
Elsevier,6,Retraction
Elsevier,19,Retraction
Wolters Kluwer,15,Retraction
Taylor and Francis,0,Retraction
Taylor and Francis,6,Retraction
Springer,31,Retraction
Springer,4,Retraction
Elsevier,24,Retraction
Hindawi,12,Retraction
Hindawi,6,Retraction
Hindawi,7,Retraction
Elsevier,22,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),54,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),18,Retraction
Wiley,8,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),87,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),115,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),45,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),17,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),29,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),56,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),17,Retraction
Royal Society of Chemistry (RSC),76,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),75,Retraction
Wiley,4,Retraction
SAGE Publications,1,Retraction
Springer,0,Retraction
Elsevier,25,Retraction
Wolters Kluwer - Medknow,2,Retraction
Elsevier,1,Retraction
Wolters Kluwer,5,Retraction
American Chemical Society (ACS),29,Retraction
American Chemical Society (ACS),8,Retraction
Australian Medical Association,4,Retraction
American Chemical Society (ACS),36,Retraction
American Chemical Society (ACS),1,Retraction
American Chemical Society (ACS),6,Retraction
American Accounting Association,99,Retraction
American Accounting Association,44,Retraction
American Accounting Association,112,Retraction
Elsevier,37,Retraction
Mary Ann Liebert,0,Retraction
Elsevier,13,Retraction
Commonwealth Scientific and Industrial Research Organisation (CSIRO),0,Retraction
American Chemical Society (ACS),15,Retraction
American Chemical Society (ACS),12,Retraction
Elsevier,350,Retraction
National Academy of Sciences (NAS),58,Retraction
National Academy of Sciences (NAS),76,Retraction
National Academy of Sciences (NAS),3,Retraction
Taylor and Francis,11,Retraction
Elsevier,15,Retraction
Elsevier,27,Retraction
Elsevier,89,Retraction
Taylor and Francis,5,Retraction
Wiley,93,Retraction
Hindawi,2,Retraction
Taylor and Francis,7,Retraction
Taylor and Francis,3,Retraction
Taylor and Francis,2,Retraction
Wiley,33,Retraction
Wiley,1,Retraction
American Institute of Physics (AIP Publishing),1,Retraction
American Institute of Physics (AIP Publishing),17,Retraction
American Institute of Physics (AIP Publishing),35,Retraction
American Institute of Physics (AIP Publishing),70,Retraction
American Institute of Physics (AIP Publishing),2,Retraction
American Institute of Physics (AIP Publishing),3,Retraction
American Institute of Physics (AIP Publishing),7,Retraction
American Society of Clinical Oncology,113,Retraction
Wiley,86,Retraction
American Society of Clinical Investigation,82,Retraction
American Society of Clinical Investigation,409,Retraction
American Accounting Association,63,Retraction
Korean Association of Medical Journal Editors,10,Retraction
Academy of Management,657,Retraction
Korean Association of Internal Medicine,2,Retraction
Hindawi,1,Retraction
American Society for Microbiology,192,Retraction
Electrochemical Society,1,Retraction
Springer,4,Retraction
Hindawi,9,Retraction
Elsevier,3,Retraction
Elsevier,33,Retraction
Elsevier,21,Retraction
American Society for Clinical Investigation,114,Retraction
American Society for Clinical Investigation,152,Retraction
American Chemical Society (ACS),53,Retraction
American Society for Clinical Investigation,146,Retraction
American Society for Clinical Investigation,13,Retraction
Royal Society of Chemistry (RSC),3,Retraction
Wiley,39,Retraction
Wiley,0,Retraction
Oxford Academic,37,Retraction
Elsevier,1,Retraction
American Society for Clinical Investigation,116,Retraction
American Society for Clinical Investigation,0,Retraction
American Society for Clinical Investigation,73,Retraction
Elsevier,0,Retraction
American Institute of Physics (AIP Publishing),23,Retraction
American Chemical Society (ACS),7,Retraction
Wiley,0,Retraction
American Chemical Society (ACS),2,Retraction
Wiley,56,Retraction
Wiley,198,Retraction
Wiley,49,Retraction
American Chemical Society (ACS),20,Retraction
Wiley,80,Retraction
Wiley,67,Retraction
Wiley,187,Retraction
Wiley,31,Retraction
IOP Publishing,16,Retraction
JAMA Network,12,Retraction
The Iron and Steel Institute of Japan,7,Retraction
The Company of Biologists,5,Retraction
The Iron and Steel Institute of Japan,3,Retraction
Springer,5,Retraction
Springer,0,Retraction
Elsevier,10,Retraction
IOP Publishing,5,Retraction
Taylor and Francis,0,Retraction
Korean Society for Biochemistry and Molecular Biology,40,Retraction
Taylor and Francis,1,Retraction
The Korean Society for Microbiology and Biotechnology,15,Retraction
Springer - Nature Publishing Group,8,Retraction
Elsevier,12,Retraction
Springer,2,Retraction
Springer,1,Retraction
American Society for Microbiology,0,Retraction
Royal Society of Chemistry (RSC),7,Retraction
American Society for Clinical Investigation,72,Retraction
The Iron and Steel Institute of Japan,6,Retraction
Wiley,0,Retraction
American Society for Clinical Investigation,0,Retraction
Springer,0,Retraction
Springer,0,Retraction
Wolters Kluwer,2,Retraction
American Physical Society,5,Retraction
American Physical Society,24,Retraction
American Physical Society,5,Retraction
Springer,19,Retraction
American Physical Society,1,Retraction
American Physical Society,15,Retraction
American Physical Society,5,Retraction
American Physical Society,17,Retraction
American Physical Society,37,Retraction
American Physical Society,85,Retraction
American Physical Society,10,Retraction
American Physical Society,8,Retraction
Hindawi,4,Retraction
Society for Sedimentary Geology,2,Retraction
Elsevier,13,Retraction
American Institute of Physics (AIP Publishing),10,Retraction
SAGE Publications,2,Retraction
Elsevier,36,Retraction
American Society for Clinical Investigation,125,Retraction
American Society for Clinical Investigation,62,Retraction
American Society for Clinical Investigation,96,Retraction
Elsevier,41,Retraction
Springer,0,Retraction
Oxford Academic,2,Retraction
Springer,2,Retraction
Springer,2,Retraction
Springer,2,Retraction
Springer,0,Retraction
Elsevier,57,Retraction
The Company of Biologists,34,Retraction
Rockefeller University Press,7,Retraction
Wiley,0,Retraction
Springer,18,Retraction
Taylor and Francis,2,Retraction
Wolters Kluwer,4,Retraction
Elsevier,51,Retraction
Wiley,17,Retraction
IOP Publishing,3,Retraction
Springer,87,Retraction
Elsevier,9,Retraction
Elsevier,6,Retraction
Wiley,56,Retraction
World Scientific Publishing Company,0,Retraction
Springer,7,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),72,Retraction
Elsevier,1,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),45,Retraction
Elsevier,1,Retraction
Elsevier,30,Retraction
Elsevier,2,Retraction
Elsevier,6,Retraction
Elsevier,0,Retraction
Elsevier,2,Retraction
Elsevier,1,Retraction
Elsevier,30,Retraction
Springer,21,Retraction
Springer,9,Retraction
National Academy of Sciences (NAS),58,Retraction
National Academy of Sciences (NAS),12,Retraction
Hindawi,3,Retraction
Elsevier,0,Retraction
American Society for Microbiology,32,Retraction
American Society for Microbiology,42,Retraction
American Society for Microbiology,42,Retraction
National Academy of Sciences (NAS),61,Retraction
IOP Publishing,24,Retraction
IOP Publishing,32,Retraction
Elsevier,7,Retraction
National Academy of Sciences (NAS),42,Retraction
American Chemical Society (ACS),19,Retraction
Elsevier,35,Retraction
National Academy of Sciences (NAS),84,Retraction
Elsevier,14,Retraction
Elsevier,10,Retraction
ASPET: American Society for Pharmacology and Experimental Therapeutics,0,Retraction
American Physical Society,22,Retraction
American Physical Society,13,Retraction
IOP Publishing,1,Retraction
IOP Publishing,9,Retraction
IOP Publishing,10,Retraction
Wiley,5,Retraction
Wiley,4,Retraction
Taylor and Francis,3,Retraction
Ingenta,9,Retraction
ASPET: American Society for Pharmacology and Experimental Therapeutics,110,Retraction
Springer,4,Retraction
Wiley,2,Retraction
Taylor and Francis,2,Retraction
Taylor and Francis,6,Retraction
Elsevier,41,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),11,Retraction
Cambridge University Press,14,Retraction
Wiley,28,Retraction
Elsevier,11,Retraction
Springer,1,Retraction
Springer,8,Retraction
Royal Society of Chemistry (RSC),15,Retraction
Elsevier,0,Retraction
Taylor and Francis,3,Retraction
Taylor and Francis,6,Retraction
Taylor and Francis,2,Retraction
Wiley,17,Retraction
Wiley,24,Retraction
Elsevier,27,Retraction
Elsevier,57,Retraction
Springer,0,Retraction
Oxford Academic,10,Retraction
Elsevier,50,Retraction
Taylor and Francis,10,Retraction
EDP Sciences,0,Retraction
Elsevier,41,Retraction
AME Publishing Company,4,Retraction
De Gruyter,4,Retraction
Elsevier,19,Retraction
Elsevier,38,Retraction
Elsevier,35,Retraction
Elsevier,45,Retraction
Elsevier,164,Retraction
Elsevier,12,Retraction
Oxford Academic,16,Retraction
Elsevier,26,Retraction
Elsevier,26,Retraction
Elsevier,4,Retraction
Elsevier,68,Retraction
Elsevier,54,Retraction
Elsevier,15,Retraction
Elsevier,48,Retraction
Elsevier,31,Retraction
Elsevier,0,Retraction
Elsevier,18,Retraction
Springer,0,Retraction
Wiley,13,Retraction
Wiley,58,Retraction
Springer,1,Retraction
Taylor and Francis,4,Retraction
Wiley,235,Retraction
Elsevier,113,Retraction
Elsevier,110,Retraction
IOP Publishing,6,Retraction
Oxford Academic,79,Retraction
Taylor and Francis,4,Retraction
American Society of Mechanical Engineers,10,Retraction
Elsevier,53,Retraction
Elsevier,9,Retraction
Oxford University Press,0,Retraction
Springer,18,Retraction
Elsevier,16,Retraction
Elsevier,1,Retraction
Taylor and Francis - Dove Press,19,Retraction
Impact Journals,1,Retraction
Spandidos,3,Retraction
Spandidos,12,Retraction
Nature Publishing Group,120,Retraction
Taylor and Francis - Dove Press,47,Retraction
Elsevier,24,Retraction
Springer,25,Retraction
SAGE Publications,1,Retraction
Elsevier,0,Retraction
Elsevier,16,Retraction
BioMed Central (BMC),15,Retraction
Elsevier,5,Retraction
American Academy of Neurology,13,Retraction
De Gruyter,0,Retraction
Chinese Academy of Sciences,0,Retraction
De Gruyter,3,Retraction
Springer,0,Retraction
Elsevier,7,Retraction
Elsevier,2,Retraction
Elsevier,12,Retraction
Royal Society Publishing,10,Retraction
Elsevier,8,Retraction
Elsevier,19,Retraction
Springer,0,Retraction
Elsevier,9,Retraction
SAGE Publications,1,Retraction
Springer,60,Retraction
Springer,0,Retraction
Springer,8,Retraction
BioMed Central (BMC),79,Retraction
Elsevier,9,Retraction
Elsevier,34,Retraction
Springer,5,Retraction
Springer,3,Retraction
Springer,5,Retraction
SAGE Publications,0,Retraction
Springer,0,Retraction
Elsevier,28,Retraction
Elsevier,45,Retraction
Elsevier,6,Retraction
Taylor and Francis,16,Retraction
Multidisciplinary Digital Publishing Institute (MDPI),17,Retraction
Wiley,1,Retraction
Wolters Kluwer - Lippincott Williams & Wilkins,4,Retraction
American Society for Microbiology,4,Retraction
Springer,0,Retraction
"Bauru School of Dentistry, University of SÃ£o Paulo",28,Retraction
"Bauru School of Dentistry, University of SÃ£o Paulo",14,Retraction
Springer,6,Retraction
Springer,0,Retraction
Wiley,1,Retraction
Wolters Kluwer,4,Retraction
Elsevier,57,Retraction
Society for Neuroscience,0,Retraction
Oxford University Press,5,Retraction
American Society of Animal Science,13,Retraction
Wiley,1,Retraction
Springer,2,Retraction
Springer,15,Retraction
National Academy of Sciences (NAS),531,Retraction
Springer,3,Retraction
Springer,63,Retraction
Springer,8,Retraction
Nature Publishing Group,107,Retraction
Nature Publishing Group,26,Retraction
National Academy of Sciences (NAS),178,Retraction
Elsevier,11,Retraction
Wiley,0,Retraction
Springer,43,Retraction
Nature Publishing Group,103,Retraction
PLoS,29,Retraction
PLoS,61,Retraction
Elsevier,23,Retraction
Elsevier,41,Retraction
Elsevier,25,Retraction
Springer,1,Retraction
Elsevier,59,Retraction
Taylor and Francis,2,Retraction
Elsevier,4,Retraction
Elsevier,14,Retraction
Elsevier,27,Retraction
Elsevier,113,Retraction
Taylor and Francis,21,Retraction
SAGE Publications,20,Retraction
Taylor and Francis,6,Retraction
Elsevier,33,Retraction
American Society of Plant Biologists,38,Retraction
Nature Publishing Group,24,Retraction
Springer,11,Retraction
Springer,10,Retraction
Taylor and Francis,33,Retraction
Microbiology Society,0,Retraction
Springer,61,Retraction
Springer,22,Retraction
American Society of Plant Biologists,76,Retraction
Springer,0,Retraction
Springer,5,Retraction
Springer,3,Retraction
Springer,3,Retraction
Springer,2,Retraction
Taylor and Francis,18,Retraction
Springer,20,Retraction
Elsevier,7,Retraction
Elsevier,13,Retraction
Taylor and Francis,152,Retraction
Taylor and Francis,27,Retraction
Mary Ann Liebert,62,Retraction
American Society of Plant Biologists,64,Retraction
Springer,1,Retraction
Springer,1,Retraction
Springer,1,Retraction
American Institute of Physics (AIP Publishing),47,Retraction
Wolters Kluwer,2,Retraction
Korean Breast Cancer Society,3,Retraction
Wiley,70,Retraction
American Institute of Physics (AIP Publishing),54,Retraction
Elsevier,6,Retraction
Springer,21,Retraction
American Chemical Society (ACS),51,Retraction
American Chemical Society (ACS),6,Retraction
American Chemical Society (ACS),1,Retraction
Oxford University Press,25,Retraction
American Chemical Society (ACS),62,Retraction
American Chemical Society (ACS),32,Retraction
American Chemical Society (ACS),30,Retraction
American Chemical Society (ACS),107,Retraction
Mary Ann Liebert,4,Retraction
BioMed Central (BMC),25,Retraction
Wiley,0,Retraction
Elsevier,12,Retraction
American Chemical Society (ACS),62,Retraction
American Board of Family Medicine,3,Retraction
Wiley,5,Retraction
Elsevier,7,Retraction
Elsevier,15,Retraction
Elsevier,48,Retraction
National Academy of Sciences (NAS),35,Retraction
National Academy of Sciences (NAS),15,Retraction
American Chemical Society (ACS),38,Retraction
American Chemical Society (ACS),84,Retraction
Springer,1,Retraction
